Median Price of Reduction,Zip Code,Year,Month
3.5727045373348,78701,2010,9
2.8643697019415,78701,2010,10
2.5210084033613,78701,2010,11
4.2994460736396,78701,2010,12
3.3865138372573,78701,2011,1
2.4823312833557,78701,2011,2
4.5495905368517,78701,2011,3
2.4064808168854,78701,2011,4
4.7993988350719,78701,2011,5
3.584229390681,78701,2011,6
1.6680460824592,78701,2011,7
2.4702380952381,78701,2011,8
3.1772575250836,78701,2011,9
2.5706940874036,78701,2011,10
4.6242774566474,78701,2011,11
2.9234018408776,78701,2011,12
2.9420417769932,78701,2012,1
4.2645778938207,78701,2012,2
1.3957971852709,78701,2012,3
1.8036072144289,78701,2012,4
2.962962962963,78701,2012,5
1.691671074118,78701,2012,6
2.0237058538945,78701,2012,7
1.7247326664367,78701,2012,8
2.6696329254727,78701,2012,9
4.0080160320641,78701,2012,10
2.7107895677027,78701,2012,11
2.7889908256881,78701,2012,12
2.2146858743497,78701,2013,1
7.6715441389757,78701,2013,2
11.309574138956,78701,2013,3
3.8476337052713,78701,2013,4
2.8908488823792,78701,2013,5
2.9428278551302,78701,2013,6
2.1052631578947,78701,2013,7
3.0315538433315,78701,2013,8
2.0399836801306,78701,2013,9
1.6613256872997,78701,2013,10
2.7785495971103,78701,2013,11
2.4428567193383,78701,2013,12
1.9738596959189,78701,2014,1
2.251828631139,78701,2014,2
5.0,78701,2014,3
2.1281123643328,78701,2014,4
2.3587669748775,78701,2014,5
1.6129292407942,78701,2014,6
1.7400290004834,78701,2014,7
2.0787240517443,78701,2014,8
2.2271714922049,78701,2014,9
1.0036239678311,78701,2014,10
1.4642300335921,78701,2014,11
3.506707460579,78701,2014,12
2.2432670218486,78701,2015,1
2.3533097449506,78701,2015,2
3.4236812863966,78701,2015,3
3.0479916774316,78701,2015,4
2.0639834881321,78701,2015,5
2.6984528263727,78701,2015,6
1.8203592814371,78701,2015,7
2.1991109010082,78701,2015,8
3.3663400176752,78701,2015,9
3.125,78701,2015,10
2.3529411764706,78701,2015,11
3.3333333333333,78701,2015,12
2.195652173913,78701,2016,1
2.3700727220938,78701,2016,2
3.6608863198459,78701,2016,3
2.3872874013065,78701,2016,4
2.1967963386728,78701,2016,5
2.7785495971103,78701,2016,6
2.9050279329609,78701,2016,7
2.8473546678502,78701,2016,8
3.5754972263564,78701,2016,9
2.2779043280182,78701,2016,10
2.0945153047236,78701,2016,11
1.8181818181818,78701,2016,12
2.0911400519427,78701,2017,1
2.1285653469562,78701,2017,2
1.6027750668506,78701,2017,3
2.710027100271,78701,2017,4
2.1195891415994,78701,2017,5
2.8455284552845,78701,2017,6
2.1874373667923,78701,2017,7
2.4449877750611,78701,2017,8
5.6625141562854,78702,2010,9
4.9518261710876,78702,2010,10
5.0,78702,2010,11
2.8571208178164,78702,2010,12
4.5454545454545,78702,2011,1
4.8677248677249,78702,2011,2
5.3493518911354,78702,2011,3
4.3478260869565,78702,2011,4
4.6148526633196,78702,2011,5
5.2631578947368,78702,2011,6
4.8542654058163,78702,2011,7
4.3668122270742,78702,2011,8
4.9046321525886,78702,2011,9
3.2608808883889,78702,2011,10
3.3444816053512,78702,2011,11
11.089494163424,78702,2011,12
2.8579594169763,78702,2012,1
4.3497172683775,78702,2012,2
1.7467248908297,78702,2012,3
3.7383177570094,78702,2012,4
2.710027100271,78702,2012,5
1.6949152542373,78702,2012,6
2.9999178273553,78702,2012,7
2.8892954236204,78702,2012,8
2.8089887640449,78702,2012,9
3.0321406913281,78702,2012,10
3.9278248686677,78702,2012,11
2.7706516162134,78702,2012,12
2.9649313692668,78702,2013,1
2.1164021164021,78702,2013,2
3.338898163606,78702,2013,3
3.6653233544425,78702,2013,4
4.6137122054808,78702,2013,5
4.4950469867811,78702,2013,6
3.5999516460491,78702,2013,7
3.6490250696379,78702,2013,8
4.4130626654898,78702,2013,9
3.4066251989006,78702,2013,10
4.4552157158116,78702,2013,11
6.9767441860465,78702,2013,12
5.5865921787709,78702,2014,1
3.8535645472062,78702,2014,2
3.0778701138812,78702,2014,3
2.7276810071894,78702,2014,4
5.2331805550463,78702,2014,5
3.3317372875778,78702,2014,6
3.8348444008821,78702,2014,7
5.0713281093028,78702,2014,8
3.66391184573,78702,2014,9
4.9773755656109,78702,2014,10
5.768500367557,78702,2014,11
4.7619047619048,78702,2014,12
7.4074074074074,78702,2015,1
5.6294041450777,78702,2015,2
3.3333888898148,78702,2015,3
3.7749287749288,78702,2015,4
2.8033594405936,78702,2015,5
3.247311827957,78702,2015,6
3.8071065989848,78702,2015,7
2.8603834959767,78702,2015,8
3.1259768677712,78702,2015,9
2.7880052364588,78702,2015,10
3.4487515519382,78702,2015,11
3.343653250774,78702,2015,12
2.2227161591465,78702,2016,1
4.5454545454545,78702,2016,2
4.5005291560971,78702,2016,3
3.2951289398281,78702,2016,4
4.3987421587188,78702,2016,5
2.7855153203343,78702,2016,6
3.0909438254934,78702,2016,7
2.6350506874045,78702,2016,8
2.4394210440722,78702,2016,9
2.4449877750611,78702,2016,10
2.6565847511027,78702,2016,11
2.7777777777778,78702,2016,12
2.8571673471487,78702,2017,1
2.5810813961622,78702,2017,2
2.4456853287872,78702,2017,3
1.7494048955684,78702,2017,4
2.0356752080206,78702,2017,5
2.8571428571429,78702,2017,6
2.7391299221755,78702,2017,7
2.1052631578947,78702,2017,8
2.2444444444444,78702,2017,9
2.1060568141139,78702,2017,10
2.158273381295,78702,2017,11
2.9352806414662,78702,2017,12
3.4216083723814,78702,2018,1
2.7777777777778,78702,2018,2
4.5276381909548,78702,2018,3
2.3474178403756,78702,2018,4
3.2042723631509,78703,2010,9
3.4023982474346,78703,2010,10
3.3898305084746,78703,2010,11
2.3364485981308,78703,2010,12
3.7174721189591,78703,2011,1
3.8076152304609,78703,2011,2
3.5040781355204,78703,2011,3
3.6363636363636,78703,2011,4
2.8571428571429,78703,2011,5
3.0769230769231,78703,2011,6
2.702775750696,78703,2011,7
3.2042723631509,78703,2011,8
2.9042029534267,78703,2011,9
3.8772213247173,78703,2011,10
3.6363636363636,78703,2011,11
4.0006401024164,78703,2011,12
3.4229828850856,78703,2012,1
3.1605702709934,78703,2012,2
4.1017964071856,78703,2012,3
3.6181604099963,78703,2012,4
2.8628901170351,78703,2012,5
3.5857142857143,78703,2012,6
3.7696376411147,78703,2012,7
2.7046783625731,78703,2012,8
2.7264008768325,78703,2012,9
2.3200449225098,78703,2012,10
2.7278711448133,78703,2012,11
1.9327731092437,78703,2012,12
2.9600244125725,78703,2013,1
4.3889200823507,78703,2013,2
3.855421686747,78703,2013,3
2.972972972973,78703,2013,4
4.1710996622871,78703,2013,5
4.1039284334962,78703,2013,6
2.6710985024911,78703,2013,7
3.8916333193805,78703,2013,8
2.5,78703,2013,9
3.8610038610039,78703,2013,10
3.0769230769231,78703,2013,11
4.7732696897375,78703,2013,12
3.3109419316316,78703,2014,1
5.0978143287239,78703,2014,2
3.4552621135582,78703,2014,3
4.0384615384615,78703,2014,4
3.7802548992871,78703,2014,5
4.2581147942077,78703,2014,6
5.5056002524057,78703,2014,7
3.9545584103587,78703,2014,8
3.030303030303,78703,2014,9
3.0501438265231,78703,2014,10
2.3002653022148,78703,2014,11
3.3787012987013,78703,2014,12
3.3348542458809,78703,2015,1
2.0125140262648,78703,2015,2
2.5471085120208,78703,2015,3
2.1245828698554,78703,2015,4
5.2997998378433,78703,2015,5
4.5929018789144,78703,2015,6
3.6764705882353,78703,2015,7
5.0279329608938,78703,2015,8
3.5087719298246,78703,2015,9
3.030303030303,78703,2015,10
3.112283345893,78703,2015,11
4.8089734728922,78703,2015,12
3.758735394596,78703,2016,1
3.5109277626613,78703,2016,2
3.0769230769231,78703,2016,3
3.7579516358932,78703,2016,4
4.1129695640252,78703,2016,5
4.0064102564103,78703,2016,6
3.0420168067227,78703,2016,7
4.469267868151,78703,2016,8
2.7039070158241,78703,2016,9
2.4992214263469,78703,2016,10
2.345665961945,78703,2016,11
3.1746031746032,78703,2016,12
3.5714285714286,78703,2017,1
2.7690417690418,78703,2017,2
3.2882882882883,78703,2017,3
4.2689655172414,78703,2017,4
3.6802000786826,78703,2017,5
3.5398230088496,78703,2017,6
2.6595744680851,78703,2017,7
2.3404255319149,78703,2017,8
3.1515151515152,78703,2017,9
3.3465981727284,78703,2017,10
3.0956848030019,78703,2017,11
3.7268518518518,78703,2017,12
3.173311635476,78703,2018,1
2.4037907593041,78703,2018,2
3.0289364471363,78703,2018,3
3.6484047353612,78703,2018,4
3.2550782550783,78704,2010,9
3.6942554799698,78704,2010,10
3.8653846153846,78704,2010,11
3.5434150394682,78704,2010,12
3.2903637800219,78704,2011,1
3.0907487097513,78704,2011,2
2.710027100271,78704,2011,3
2.7475692812873,78704,2011,4
2.7797081306463,78704,2011,5
2.6788033368389,78704,2011,6
3.3338890741358,78704,2011,7
3.3412887828162,78704,2011,8
2.6384638922889,78704,2011,9
3.1327561327561,78704,2011,10
3.2142857142857,78704,2011,11
3.5972661870504,78704,2011,12
2.9496402877698,78704,2012,1
2.849399266875,78704,2012,2
3.0769230769231,78704,2012,3
2.4009603841537,78704,2012,4
2.2779043280182,78704,2012,5
3.2866379310345,78704,2012,6
3.7203215554309,78704,2012,7
2.8455284552845,78704,2012,8
2.9166666666667,78704,2012,9
2.2663617171006,78704,2012,10
2.7785495971103,78704,2012,11
3.030303030303,78704,2012,12
2.2266666666667,78704,2013,1
4.2899153194765,78704,2013,2
3.3000305646825,78704,2013,3
3.4494653328734,78704,2013,4
2.746863066012,78704,2013,5
2.9131067961165,78704,2013,6
2.6242341729067,78704,2013,7
2.3142857142857,78704,2013,8
2.6086956521739,78704,2013,9
2.307064831891,78704,2013,10
3.247311827957,78704,2013,11
3.1298904538341,78704,2013,12
2.4146264963334,78704,2014,1
2.7777932099623,78704,2014,2
2.2954545454545,78704,2014,3
3.2786885245902,78704,2014,4
3.8196605178353,78704,2014,5
2.7363636363636,78704,2014,6
3.2275426230077,78704,2014,7
3.917774563956,78704,2014,8
2.6865180346133,78704,2014,9
2.7131948411147,78704,2014,10
2.6966292134831,78704,2014,11
3.0241220493416,78704,2014,12
2.5450031036623,78704,2015,1
2.4878048780488,78704,2015,2
2.0639834881321,78704,2015,3
2.6616090781589,78704,2015,4
2.7252502780868,78704,2015,5
2.658546928006,78704,2015,6
2.9742954840231,78704,2015,7
2.6822254086423,78704,2015,8
2.6912967359762,78704,2015,9
3.1067961165048,78704,2015,10
2.5031289111389,78704,2015,11
1.6420361247947,78704,2015,12
2.406015037594,78704,2016,1
1.8804728062746,78704,2016,2
2.8186534790908,78704,2016,3
2.2222222222222,78704,2016,4
2.2314612279325,78704,2016,5
2.5388289378522,78704,2016,6
2.2865906793545,78704,2016,7
2.5917550878414,78704,2016,8
3.0312215822977,78704,2016,9
2.6260869565217,78704,2016,10
2.2377622377622,78704,2016,11
2.8889917022022,78704,2016,12
2.8509060524159,78704,2017,1
1.8552875695733,78704,2017,2
2.2105520273571,78704,2017,3
2.3850133606231,78704,2017,4
2.5,78704,2017,5
1.8605769230769,78704,2017,6
1.9090136054422,78704,2017,7
1.849710982659,78704,2017,8
2.2227161591465,78704,2017,9
2.1445221445221,78704,2017,10
2.4015990330397,78704,2017,11
2.1690802601235,78704,2017,12
2.1210204511912,78704,2018,1
2.0965570301981,78704,2018,2
2.4531328320802,78704,2018,3
2.7401013837512,78704,2018,4
2.9338842975207,78717,2010,9
2.1190239522878,78717,2010,10
3.3317535150956,78717,2010,11
2.6284408815035,78717,2010,12
2.6956151553853,78717,2011,1
2.0255819120053,78717,2011,2
2.3947661143961,78717,2011,3
2.1748586341888,78717,2011,4
2.0680272108843,78717,2011,5
2.4395284057783,78717,2011,6
2.2988505747126,78717,2011,7
2.9110139289899,78717,2011,8
2.036110239048,78717,2011,9
2.5006251562891,78717,2011,10
1.9138755980861,78717,2011,11
2.4390243902439,78717,2011,12
1.2505210504377,78717,2012,1
1.4975845410628,78717,2012,2
1.7112129617049,78717,2012,3
1.5830115830116,78717,2012,4
1.8036072144289,78717,2012,5
2.2262050189183,78717,2012,6
2.2222222222222,78717,2012,7
2.2897626056957,78717,2012,8
1.673640167364,78717,2012,9
1.9958930429469,78717,2012,10
2.0338983050848,78717,2012,11
1.8382352941177,78717,2012,12
2.4390712925727,78717,2013,1
1.6444580802145,78717,2013,2
1.5784293601545,78717,2013,3
1.3986013986014,78717,2013,4
1.8328056562719,78717,2013,5
2.1994259593919,78717,2013,6
2.1812669559121,78717,2013,7
1.6949152542373,78717,2013,8
1.9807923169268,78717,2013,9
1.8159433671899,78717,2013,10
2.1071586520159,78717,2013,11
2.440214738897,78717,2013,12
0.0016151827175403,78717,2014,1
1.9234468166955,78717,2014,2
2.0665456523129,78717,2014,3
1.9792585691392,78717,2014,4
1.8214936247723,78717,2014,5
1.8652134457485,78717,2014,6
2.1645235740191,78717,2014,7
2.1556503198294,78717,2014,8
1.8766227867249,78717,2014,9
1.2968095908224,78717,2014,10
3.5877976343401,78717,2014,11
2.4263613153984,78717,2014,12
1.8691588785047,78717,2015,1
1.1153305459864,78717,2015,2
1.7910447761194,78717,2015,3
2.7053328143246,78717,2015,4
1.9421812637773,78717,2015,5
1.6708450704225,78717,2015,6
2.34375,78717,2015,7
2.2222222222222,78717,2015,8
2.0876826722338,78717,2015,9
2.3179233476243,78717,2015,10
2.0330769781173,78717,2015,11
2.2719967478752,78717,2015,12
1.41065830721,78717,2016,1
1.203007518797,78717,2016,2
1.5089163237311,78717,2016,3
1.6930097550184,78717,2016,4
1.7391304347826,78717,2016,5
1.7550017550018,78717,2016,6
1.7247326664367,78717,2016,7
1.750625223294,78717,2016,8
1.5673981191222,78717,2016,9
1.5505048109544,78717,2016,10
2.1036324553304,78717,2016,11
1.8862993398895,78717,2016,12
1.727115716753,78717,2017,1
2.7344109590404,78717,2017,2
2.7545559480919,78717,2017,3
1.8578460084055,78717,2017,4
1.5629884338856,78717,2017,5
2.0735081445249,78717,2017,6
2.6322716504343,78717,2017,7
1.861488390698,78717,2017,8
1.8096791893439,78717,2017,9
1.7951352820741,78717,2017,10
1.6314299097258,78717,2017,11
1.8867924528302,78717,2017,12
1.5223880597015,78717,2018,1
1.4084507042254,78717,2018,2
2.8194993412385,78717,2018,3
1.6200986146983,78717,2018,4
4.4124135902339,78723,2010,9
4.3927648578811,78723,2010,10
3.5875241589627,78723,2010,11
3.3392722925942,78723,2010,12
4.0322580645161,78723,2011,1
3.1633479972216,78723,2011,2
3.8491147036182,78723,2011,3
3.3014338112704,78723,2011,4
3.5375927778395,78723,2011,5
4.3478260869565,78723,2011,6
4.2553191489362,78723,2011,7
3.7822349570201,78723,2011,8
2.7850097599442,78723,2011,9
2.020202020202,78723,2011,10
3.5483870967742,78723,2011,11
2.5584771228207,78723,2011,12
4.0761630465219,78723,2012,1
4.0066777963272,78723,2012,2
1.933216168717,78723,2012,3
3.3851648351648,78723,2012,4
2.5700934579439,78723,2012,5
3.6761284318288,78723,2012,6
4.3582647477259,78723,2012,7
3.2546942705826,78723,2012,8
2.2670451960774,78723,2012,9
2.5606469002695,78723,2012,10
3.1063933626159,78723,2012,11
2.2558986419847,78723,2012,12
2.6895526422489,78723,2013,1
4.263850780189,78723,2013,2
3.8461538461538,78723,2013,3
4.110715264456,78723,2013,4
5.6027416841629,78723,2013,5
3.0630630630631,78723,2013,6
3.8977127759955,78723,2013,7
4.9676025917926,78723,2013,8
3.6324328187536,78723,2013,9
3.5135135135135,78723,2013,10
3.0612244897959,78723,2013,11
4.0496873765272,78723,2013,12
5.1630434782609,78723,2014,1
4.1684035014589,78723,2014,2
6.5746322642874,78723,2014,3
3.0312215822977,78723,2014,4
3.4602076124567,78723,2014,5
3.1464351639087,78723,2014,6
3.6144578313253,78723,2014,7
3.0395136778115,78723,2014,8
3.484804908446,78723,2014,9
2.9498525073746,78723,2014,10
2.4478812629621,78723,2014,11
2.8205128205128,78723,2014,12
0.15475717160034,78723,2015,1
5.1290174213411,78723,2015,2
1.9537802618815,78723,2015,3
3.5087719298246,78723,2015,4
3.5681125097754,78723,2015,5
3.9879736782392,78723,2015,6
3.4107760751359,78723,2015,7
3.7043897017966,78723,2015,8
3.0769230769231,78723,2015,9
2.826549101097,78723,2015,10
2.562168270453,78723,2015,11
2.040802839148,78723,2015,12
2.2137079608344,78723,2016,1
1.6345564752656,78723,2016,2
1.792673421668,78723,2016,3
2.3529411764706,78723,2016,4
3.0341396292653,78723,2016,5
2.6058631921824,78723,2016,6
2.0044543429844,78723,2016,7
2.371177005478,78723,2016,8
2.7777777777778,78723,2016,9
2.2556390977444,78723,2016,10
2.3144917422657,78723,2016,11
1.6168813373527,78723,2016,12
2.1804360872174,78723,2017,1
2.8029844726759,78723,2017,2
2.3815194093832,78723,2017,3
2.7034333603677,78723,2017,4
2.4396194193706,78723,2017,5
2.2779043280182,78723,2017,6
3.6385542168675,78723,2017,7
2.2391776284454,78723,2017,8
2.3255813953488,78723,2017,9
1.9230769230769,78723,2017,10
2.3255813953488,78723,2017,11
1.728813559322,78723,2017,12
1.2048192771084,78723,2018,1
2.3038786818314,78723,2018,2
1.6358455454757,78723,2018,3
2.129076593791,78723,2018,4
4.0,78726,2010,9
4.7400202791799,78726,2010,10
2.0046263174511,78726,2010,11
2.0180801533773,78726,2010,12
3.1518624641834,78726,2011,1
1.8179220686453,78726,2011,2
2.0628466969239,78726,2011,3
3.875,78726,2011,4
2.5210084033613,78726,2011,5
3.2618671481231,78726,2011,6
2.5158227848101,78726,2011,7
4.0990214965247,78726,2011,8
3.3022014676451,78726,2011,9
1.4707776959231,78726,2011,10
1.6829143421579,78726,2011,11
4.1450777202073,78726,2011,12
2.5359208772883,78726,2012,1
2.736447256426,78726,2012,2
7.0157734656827,78726,2012,3
3.0956463751548,78726,2012,4
1.6689475616676,78726,2012,5
2.0057306590258,78726,2012,6
2.6737967914438,78726,2012,7
2.1052631578947,78726,2012,8
1.9825884363353,78726,2012,9
2.6342114038013,78726,2012,10
3.3948018793623,78726,2012,11
2.7292155452555,78726,2012,12
1.8179777802716,78726,2013,1
3.3104675340264,78726,2013,2
2.8889484978541,78726,2013,3
2.8452033747058,78726,2013,4
3.4066454436928,78726,2013,5
2.2186574048195,78726,2013,6
3.0826574916032,78726,2013,7
1.9988172405983,78726,2013,8
2.5906735751295,78726,2013,9
2.6666666666667,78726,2013,10
3.7037037037037,78726,2013,11
4.4883876721605,78726,2013,12
5.0768468577526,78726,2014,1
2.0384232237221,78726,2014,2
2.6316202974793,78726,2014,3
3.030670384289,78726,2014,4
3.2164748897731,78726,2014,5
3.0399817487024,78726,2014,6
2.6552373359718,78726,2014,7
2.9542322337407,78726,2014,8
3.6429872495446,78726,2014,9
2.3330979412244,78726,2014,10
2.4366876061791,78726,2014,11
2.8147114001139,78726,2014,12
6.015037593985,78726,2015,1
3.286864969108,78726,2015,2
3.6144578313253,78726,2015,3
2.6708437317475,78726,2015,4
3.8330245642926,78726,2015,5
2.1786492374728,78726,2015,6
2.2029103648388,78726,2015,7
1.5625,78726,2015,8
2.3248316377704,78726,2015,9
3.765690376569,78726,2015,10
1.9187081189823,78726,2015,11
2.3359288097887,78726,2015,12
2.6322716504343,78726,2016,1
2.5862845814184,78726,2016,2
2.7256814203551,78726,2016,3
1.8871485185884,78726,2016,4
2.3258958755916,78726,2016,5
2.3538878915009,78726,2016,6
2.0835594139989,78726,2016,7
2.8625919753569,78726,2016,8
1.219457261568,78726,2016,9
1.5492957746479,78726,2016,10
2.7298850574713,78726,2016,11
1.6835016835017,78726,2016,12
1.9607843137255,78726,2017,1
1.5456549392408,78726,2017,2
1.9350407204799,78726,2017,3
2.0290958114247,78726,2017,4
2.0749627263046,78726,2017,5
2.1281123643328,78726,2017,6
1.7949314882211,78726,2017,7
1.869322152341,78726,2017,8
1.8671009872919,78726,2017,9
2.6007852805552,78726,2017,10
2.1175943052519,78726,2017,11
1.2948220064725,78726,2017,12
1.857755632125,78726,2018,1
1.2631578947368,78726,2018,2
1.874963460366,78726,2018,3
1.9176312326686,78726,2018,4
3.3224176403615,78727,2010,9
2.8016009148085,78727,2010,10
2.7929419223048,78727,2010,11
2.3720044273984,78727,2010,12
2.8587764436821,78727,2011,1
2.72880085206,78727,2011,2
2.8587764436821,78727,2011,3
2.3791982785394,78727,2011,4
2.440214738897,78727,2011,5
2.5654181631606,78727,2011,6
2.014,78727,2011,7
2.8065409904114,78727,2011,8
2.3289285531298,78727,2011,9
2.7947936272465,78727,2011,10
2.0024028834601,78727,2011,11
2.6935456212323,78727,2011,12
2.8822055137845,78727,2012,1
3.3995472552349,78727,2012,2
3.4375,78727,2012,3
2.2049203907296,78727,2012,4
2.2276144557024,78727,2012,5
2.0947324543121,78727,2012,6
1.5682349015682,78727,2012,7
2.2025611309344,78727,2012,8
2.0979020979021,78727,2012,9
2.3270893690182,78727,2012,10
4.0842017507295,78727,2012,11
5.0407134548274,78727,2012,12
3.0624744793793,78727,2013,1
2.3866348448687,78727,2013,2
2.3763303533418,78727,2013,3
3.0037546933667,78727,2013,4
