Median Listing Price Per sqf,Zip Code,Year,Month
118.4811237928,78749,2010,9
116.43895755541,78749,2010,10
116.32803841891,78749,2010,11
115.74858757062,78749,2010,12
115.33446724063,78749,2011,1
115.33505154639,78749,2011,2
115.76654331272,78749,2011,3
116.81842190919,78749,2011,4
117.21294517929,78749,2011,5
116.59955765699,78749,2011,6
116.11992286782,78749,2011,7
116.14905882842,78749,2011,8
115.7523905385,78749,2011,9
114.81802426343,78749,2011,10
112.70983213429,78749,2011,11
113.44231867504,78749,2011,12
113.63417469692,78749,2012,1
115.03456427327,78749,2012,2
117.19258473767,78749,2012,3
119.42881869321,78749,2012,4
119.29046563193,78749,2012,5
119.25998807394,78749,2012,6
117.80104712042,78749,2012,7
119.69152064152,78749,2012,8
122.20762155059,78749,2012,9
121.55446468025,78749,2012,10
122.70450751252,78749,2012,11
124.68278894472,78749,2012,12
126.10460191982,78749,2013,1
126.58175105485,78749,2013,2
130.74204946996,78749,2013,3
128.52969814995,78749,2013,4
132.8777955604,78749,2013,5
136.66519239275,78749,2013,6
136.66519239275,78749,2013,7
136.50762847506,78749,2013,8
141.4322113975,78749,2013,9
139.27738927739,78749,2013,10
137.15380172495,78749,2013,11
134.56599897278,78749,2013,12
136.86037531915,78749,2014,1
142.20171294317,78749,2014,2
145.05067030545,78749,2014,3
145.0062117589,78749,2014,4
147.09064066994,78749,2014,5
146.99197860963,78749,2014,6
149.06380027739,78749,2014,7
148.78961822935,78749,2014,8
146.97726012202,78749,2014,9
147.38025567677,78749,2014,10
143.88489208633,78749,2014,11
143.52433131925,78749,2014,12
146.7803030303,78749,2015,1
154.32098765432,78749,2015,2
156.36531365314,78749,2015,3
156.82080200501,78749,2015,4
160.10146429501,78749,2015,5
156.87055417701,78749,2015,6
155.61450044209,78749,2015,7
158.15437066015,78749,2015,8
157.0,78749,2015,9
160.10385114669,78749,2015,10
161.71100678143,78749,2015,11
163.25642141924,78749,2015,12
164.08902301019,78749,2016,1
169.0103039918,78749,2016,2
170.08506616257,78749,2016,3
168.4412082153,78749,2016,4
168.65594187857,78749,2016,5
171.49344096872,78749,2016,6
169.14749661705,78749,2016,7
168.46609126675,78749,2016,8
168.8263610505,78749,2016,9
171.87733118579,78749,2016,10
174.75035663338,78749,2016,11
171.74115456238,78749,2016,12
175.47169811321,78749,2017,1
173.52941176471,78749,2017,2
175.51704863052,78749,2017,3
180.89009477669,78749,2017,4
181.50554069545,78749,2017,5
186.08684864658,78749,2017,6
177.1139023808,78749,2017,7
174.13452974619,78749,2017,8
172.85874749671,78749,2017,9
173.04197317179,78749,2017,10
173.72639695848,78749,2017,11
174.7572815534,78749,2017,12
184.39074585799,78749,2018,1
187.91627021884,78749,2018,2
186.92400702621,78749,2018,3
189.02590021516,78749,2018,4
126.23421354765,78750,2010,1
124.15602342082,78750,2010,2
126.09542356378,78750,2010,3
131.94660043465,78750,2010,4
132.16569778838,78750,2010,5
132.25806451613,78750,2010,6
132.25806451613,78750,2010,7
132.25741935484,78750,2010,8
131.26626847634,78750,2010,9
131.11639744644,78750,2010,10
129.63172587862,78750,2010,11
131.29767267267,78750,2010,12
139.22441195168,78750,2011,1
137.54045307443,78750,2011,2
136.47463298059,78750,2011,3
132.6346825037,78750,2011,4
131.58933859822,78750,2011,5
129.0410665397,78750,2011,6
128.96774193548,78750,2011,7
128.96774193548,78750,2011,8
130.31711555169,78750,2011,9
129.74683544304,78750,2011,10
124.34172668219,78750,2011,11
122.22930035684,78750,2011,12
122.23045572434,78750,2012,1
123.23844884488,78750,2012,2
126.12632471386,78750,2012,3
128.99646754101,78750,2012,4
132.88954635108,78750,2012,5
133.74885983582,78750,2012,6
131.2761840495,78750,2012,7
131.78879310345,78750,2012,8
130.05159071367,78750,2012,9
130.6631648063,78750,2012,10
139.31888544892,78750,2012,11
141.74311926606,78750,2012,12
137.72301049909,78750,2013,1
149.44,78750,2013,2
151.84894878498,78750,2013,3
149.05130007027,78750,2013,4
150.15441241904,78750,2013,5
147.14105419451,78750,2013,6
149.38447806868,78750,2013,7
147.58304042179,78750,2013,8
142.31238296064,78750,2013,9
147.16927154227,78750,2013,10
141.74311926606,78750,2013,11
141.40566430654,78750,2013,12
151.44454799627,78750,2014,1
150.59335090104,78750,2014,2
146.65757162347,78750,2014,3
146.52051945123,78750,2014,4
151.80533611328,78750,2014,5
161.00961538461,78750,2014,6
167.33870967742,78750,2014,7
166.4476565922,78750,2014,8
168.06846383077,78750,2014,9
161.49117363122,78750,2014,10
160.97568870865,78750,2014,11
160.26541425094,78750,2014,12
157.71523394588,78750,2015,1
161.66666666667,78750,2015,2
172.28029423151,78750,2015,3
174.86662714878,78750,2015,4
171.73034376924,78750,2015,5
161.62943495401,78750,2015,6
160.67097009632,78750,2015,7
161.83891992551,78750,2015,8
159.88881962929,78750,2015,9
166.97286012526,78750,2015,10
171.58026561888,78750,2015,11
168.98885137014,78750,2015,12
171.08711474236,78750,2016,1
179.10244644525,78750,2016,2
179.96274447947,78750,2016,3
187.44800564063,78750,2016,4
184.7936687394,78750,2016,5
187.34812319477,78750,2016,6
186.19747181414,78750,2016,7
189.64562569214,78750,2016,8
184.35771358328,78750,2016,9
181.0032806761,78750,2016,10
180.67043544716,78750,2016,11
180.12772351615,78750,2016,12
178.78250591017,78750,2017,1
184.97438816164,78750,2017,2
186.73153166717,78750,2017,3
186.95306284805,78750,2017,4
194.35173007159,78750,2017,5
194.58212517862,78750,2017,6
192.52709640616,78750,2017,7
187.33301161387,78750,2017,8
186.39480508356,78750,2017,9
189.58326732238,78750,2017,10
190.78432840807,78750,2017,11
185.82307699729,78750,2017,12
182.48175182482,78750,2018,1
186.34826123755,78750,2018,2
185.82236842105,78750,2018,3
190.14957264957,78750,2018,4
231.10887096774,78751,2010,1
233.02696078431,78751,2010,2
239.24781292017,78751,2010,3
244.74557009886,78751,2010,4
244.15584415584,78751,2010,5
235.49897570969,78751,2010,6
230.73647427721,78751,2010,7
234.14109281437,78751,2010,8
217.64146675902,78751,2010,9
209.53757225434,78751,2010,10
205.94224103105,78751,2010,11
209.34149977035,78751,2010,12
210.52384087275,78751,2011,1
209.53757225434,78751,2011,2
213.15537014695,78751,2011,3
213.99782135076,78751,2011,4
222.13675213675,78751,2011,5
227.94117647059,78751,2011,6
225.99734042553,78751,2011,7
222.83008686267,78751,2011,8
217.33460764732,78751,2011,9
217.96793806898,78751,2011,10
217.82178217822,78751,2011,11
214.99717034522,78751,2011,12
219.23076923077,78751,2012,1
233.34910513239,78751,2012,2
229.83019015572,78751,2012,3
238.77851361295,78751,2012,4
238.29431438127,78751,2012,5
223.87304711255,78751,2012,6
225.24992656731,78751,2012,7
215.81196581197,78751,2012,8
225.3488372093,78751,2012,9
242.9052711914,78751,2012,10
222.40652765506,78751,2012,11
248.34182942895,78751,2012,12
245.82185558551,78751,2013,1
247.21383776814,78751,2013,2
243.30867930696,78751,2013,3
247.71714922049,78751,2013,4
256.23977787702,78751,2013,5
257.03447757038,78751,2013,6
257.54204089273,78751,2013,7
263.30371084052,78751,2013,8
262.7358490566,78751,2013,9
268.77843996197,78751,2013,10
268.45965770171,78751,2013,11
275.16233766234,78751,2013,12
275.16233766234,78751,2014,1
287.76661545684,78751,2014,2
301.25634978229,78751,2014,3
299.83974358974,78751,2014,4
308.94599950458,78751,2014,5
308.64135802469,78751,2014,6
297.39566294963,78751,2014,7
291.66273881347,78751,2014,8
289.52205882353,78751,2014,9
299.36377245509,78751,2014,10
295.42755344418,78751,2014,11
297.8757387767,78751,2014,12
302.63597693067,78751,2015,1
309.21902716853,78751,2015,2
299.79919307077,78751,2015,3
289.52205882353,78751,2015,4
298.29545454546,78751,2015,5
299.3690851735,78751,2015,6
308.64197530864,78751,2015,7
303.87804878049,78751,2015,8
315.68228105906,78751,2015,9
321.02388013111,78751,2015,10
313.95454545454,78751,2015,11
303.0303030303,78751,2015,12
308.64197530864,78751,2016,1
314.84962406015,78751,2016,2
316.82078518444,78751,2016,3
318.0,78751,2016,4
313.97325208818,78751,2016,5
324.84186239172,78751,2016,6
316.83333333333,78751,2016,7
331.61004431315,78751,2016,8
325.34828406388,78751,2016,9
312.40540540541,78751,2016,10
310.81081081081,78751,2016,11
326.02820211516,78751,2016,12
324.9,78751,2017,1
316.49378670387,78751,2017,2
329.11766452839,78751,2017,3
323.66097704532,78751,2017,4
327.80054644809,78751,2017,5
327.80054644809,78751,2017,6
332.35238717737,78751,2017,7
327.47449197404,78751,2017,8
337.96296296296,78751,2017,9
341.42305570877,78751,2017,10
337.96296296296,78751,2017,11
336.39469536726,78751,2017,12
331.61004431315,78751,2018,1
337.98449612403,78751,2018,2
339.09195188492,78751,2018,3
353.50966429298,78751,2018,4
216.72771672772,78752,2016,4
205.1282051282,78752,2016,5
213.33333333333,78752,2016,6
233.48909657321,78752,2016,7
247.41249111585,78752,2016,8
233.23913681738,78752,2016,9
233.42013888889,78752,2016,10
232.70009252834,78752,2016,11
226.5625,78752,2016,12
238.18073010174,78752,2017,1
214.21370967742,78752,2017,2
206.85682335808,78752,2017,3
217.80424048795,78752,2017,4
230.0,78752,2017,5
244.91142588031,78752,2017,6
256.37622453963,78752,2017,7
254.60944008733,78752,2017,8
256.65488810365,78752,2017,9
256.65488810365,78752,2017,10
258.62068965517,78752,2017,11
259.70602828082,78752,2017,12
258.62068965517,78752,2018,1
258.72312750506,78752,2018,2
279.593318809,78752,2018,3
282.41430700447,78752,2018,4
91.259842519685,78753,2010,1
90.039670160425,78753,2010,2
92.892768079801,78753,2010,3
92.892768079801,78753,2010,4
91.972553162695,78753,2010,5
92.036836403034,78753,2010,6
92.948090107737,78753,2010,7
93.117408906883,78753,2010,8
93.015770840039,78753,2010,9
91.59964253798,78753,2010,10
90.273375927072,78753,2010,11
92.033809890239,78753,2010,12
89.142091152815,78753,2011,1
88.164011312789,78753,2011,2
87.298387096774,78753,2011,3
86.805555555556,78753,2011,4
86.639469658338,78753,2011,5
86.327554179567,78753,2011,6
82.288320566675,78753,2011,7
80.85037495758,78753,2011,8
80.922242314647,78753,2011,9
80.552990284807,78753,2011,10
79.713595583161,78753,2011,11
80.074189095928,78753,2011,12
82.721878224974,78753,2012,1
79.84022556391,78753,2012,2
81.019918689651,78753,2012,3
85.700667302193,78753,2012,4
84.830243882418,78753,2012,5
84.574898785425,78753,2012,6
80.184945512487,78753,2012,7
80.060195635816,78753,2012,8
78.325123152709,78753,2012,9
80.030097817908,78753,2012,10
86.09950756754,78753,2012,11
83.964253220843,78753,2012,12
84.307976622915,78753,2013,1
89.641434262948,78753,2013,2
94.267025847993,78753,2013,3
100.94246638661,78753,2013,4
101.0545010545,78753,2013,5
103.53130016051,78753,2013,6
102.08182221747,78753,2013,7
104.05372811496,78753,2013,8
109.94077553699,78753,2013,9
107.35537190083,78753,2013,10
107.14285714286,78753,2013,11
107.22996515679,78753,2013,12
102.35947258848,78753,2014,1
117.4662607769,78753,2014,2
116.4267569856,78753,2014,3
112.77292576419,78753,2014,4
119.6138996139,78753,2014,5
108.80640465793,78753,2014,6
112.74110170277,78753,2014,7
120.07123675711,78753,2014,8
120.758146552,78753,2014,9
114.60470730235,78753,2014,10
116.28696073679,78753,2014,11
110.23918224071,78753,2014,12
114.52599388379,78753,2015,1
116.1449752883,78753,2015,2
114.39466158246,78753,2015,3
116.5679860779,78753,2015,4
119.87597535698,78753,2015,5
123.05142739782,78753,2015,6
120.36110921152,78753,2015,7
121.95121951219,78753,2015,8
124.11885948733,78753,2015,9
125.43286374861,78753,2015,10
127.22391857506,78753,2015,11
125.37599601594,78753,2015,12
121.59367396594,78753,2016,1
123.60979548737,78753,2016,2
135.30800099756,78753,2016,3
130.7372175981,78753,2016,4
133.83969465649,78753,2016,5
132.07136395092,78753,2016,6
134.93452758693,78753,2016,7
137.94661733615,78753,2016,8
140.06093577456,78753,2016,9
145.70552147239,78753,2016,10
140.18748967568,78753,2016,11
136.01021839983,78753,2016,12
144.16058394161,78753,2017,1
138.75396544827,78753,2017,2
138.20447014816,78753,2017,3
141.30301167793,78753,2017,4
143.2972972973,78753,2017,5
147.87667410714,78753,2017,6
143.2972972973,78753,2017,7
152.05148833467,78753,2017,8
153.47992916175,78753,2017,9
153.47992916175,78753,2017,10
149.61915125136,78753,2017,11
153.39376770538,78753,2017,12
149.42577760985,78753,2018,1
149.32992980217,78753,2018,2
153.96309054095,78753,2018,3
158.70786516854,78753,2018,4
86.631258316954,78754,2010,1
84.768983527521,78754,2010,2
84.022988505747,78754,2010,3
82.960644007156,78754,2010,4
84.395986016634,78754,2010,5
82.960644007156,78754,2010,6
84.205690335102,78754,2010,7
83.797287651677,78754,2010,8
82.788771283939,78754,2010,9
80.286757038582,78754,2010,10
80.346317637555,78754,2010,11
79.595449220176,78754,2010,12
82.47203633342,78754,2011,1
80.743731406715,78754,2011,2
79.32963109877,78754,2011,3
81.067472306143,78754,2011,4
81.463009143807,78754,2011,5
82.581509602501,78754,2011,6
80.731969860065,78754,2011,7
80.652080652081,78754,2011,8
80.397967823878,78754,2011,9
79.289258579302,78754,2011,10
78.704487722269,78754,2011,11
74.013157894737,78754,2011,12
78.191489361702,78754,2012,1
76.196526895383,78754,2012,2
78.693467336683,78754,2012,3
78.609625668449,78754,2012,4
79.494605337876,78754,2012,5
81.668418537984,78754,2012,6
82.909785826626,78754,2012,7
82.909785826626,78754,2012,8
76.89823627594,78754,2012,9
80.157258819013,78754,2012,10
81.99481865285,78754,2012,11
84.319175515303,78754,2012,12
85.764430577223,78754,2013,1
83.183095748896,78754,2013,2
84.652671965715,78754,2013,3
87.694735405507,78754,2013,4
89.478417266187,78754,2013,5
91.444764494843,78754,2013,6
89.385775862069,78754,2013,7
93.377465266427,78754,2013,8
94.937519519051,78754,2013,9
90.202939118264,78754,2013,10
94.367015098722,78754,2013,11
96.75701839303,78754,2013,12
95.517866099972,78754,2014,1
99.693772516727,78754,2014,2
95.81881533101,78754,2014,3
95.61169758489,78754,2014,4
96.33734939759,78754,2014,5
99.667497921862,78754,2014,6
101.32733868302,78754,2014,7
103.82210078931,78754,2014,8
97.495331376698,78754,2014,9
91.915920336973,78754,2014,10
101.47727272727,78754,2014,11
101.98827129016,78754,2014,12
101.88730830861,78754,2015,1
104.9882629108,78754,2015,2
107.11697467862,78754,2015,3
104.42079185089,78754,2015,4
106.00522193212,78754,2015,5
103.58461538462,78754,2015,6
105.99807762634,78754,2015,7
106.44361334868,78754,2015,8
107.98394485899,78754,2015,9
111.51955602537,78754,2015,10
112.5766384778,78754,2015,11
112.57268424611,78754,2015,12
115.0011504832,78754,2016,1
114.16226215645,78754,2016,2
116.24693129041,78754,2016,3
119.32064971496,78754,2016,4
122.90497278086,78754,2016,5
119.45525291829,78754,2016,6
116.4484922757,78754,2016,7
118.16139381352,78754,2016,8
118.57604396177,78754,2016,9
121.29944704381,78754,2016,10
118.22421102214,78754,2016,11
118.67905056759,78754,2016,12
122.61333333333,78754,2017,1
122.11239897916,78754,2017,2
127.00301204819,78754,2017,3
126.28327353198,78754,2017,4
125.95323533898,78754,2017,5
123.65143369176,78754,2017,6
121.80874600612,78754,2017,7
123.65143369176,78754,2017,8
121.46351750316,78754,2017,9
122.33554309026,78754,2017,10
122.77227722772,78754,2017,11
121.40350877193,78754,2017,12
123.49896462475,78754,2018,1
122.40152477764,78754,2018,2
126.83153770813,78754,2018,3
129.78057889823,78754,2018,4
323.4398782344,78756,2016,2
300.04318534793,78756,2016,3
304.47025695178,78756,2016,4
297.55952380952,78756,2016,5
306.37182005238,78756,2016,6
325.23738097766,78756,2016,7
318.11286769973,78756,2016,8
323.60097323601,78756,2016,9
322.31265108783,78756,2016,10
318.08162603643,78756,2016,11
316.35452576521,78756,2016,12
312.61180679785,78756,2017,1
324.32432432432,78756,2017,2
326.71568627451,78756,2017,3
330.42394014963,78756,2017,4
337.17991656194,78756,2017,5
343.1770542084,78756,2017,6
327.46160794941,78756,2017,7
329.1059699314,78756,2017,8
315.71815718157,78756,2017,9
292.30118443316,78756,2017,10
293.51092025349,78756,2017,11
315.71815718157,78756,2017,12
169.7815244554,78757,2010,1
170.92745418357,78757,2010,2
169.64572687,78757,2010,3
169.09547738693,78757,2010,4
169.10095384932,78757,2010,5
170.12698412698,78757,2010,6
170.83333333333,78757,2010,7
172.08222811671,78757,2010,8
175.44642857143,78757,2010,9
173.90987124464,78757,2010,10
172.73924843472,78757,2010,11
170.70879590094,78757,2010,12
166.66666666667,78757,2011,1
168.93039049236,78757,2011,2
176.16875712657,78757,2011,3
174.20905086103,78757,2011,4
175.53434166492,78757,2011,5
180.36797169518,78757,2011,6
182.79120643879,78757,2011,7
179.11784975879,78757,2011,8
176.39512508018,78757,2011,9
174.09753008233,78757,2011,10
177.01260911736,78757,2011,11
177.01260911736,78757,2011,12
180.99231306779,78757,2012,1
180.75988185247,78757,2012,2
179.00001032727,78757,2012,3
178.00322666261,78757,2012,4
176.4557741445,78757,2012,5
182.75462962963,78757,2012,6
176.60869565217,78757,2012,7
175.96726190476,78757,2012,8
179.58412098299,78757,2012,9
182.36401298847,78757,2012,10
184.41704035874,78757,2012,11
187.4637748181,78757,2012,12
188.21356117353,78757,2013,1
190.85648148148,78757,2013,2
189.96188055908,78757,2013,3
190.05069708492,78757,2013,4
197.94344473008,78757,2013,5
197.94344473008,78757,2013,6
205.90781806101,78757,2013,7
192.59259259259,78757,2013,8
192.59259259259,78757,2013,9
199.84443678359,78757,2013,10
202.3689516129,78757,2013,11
197.81912030921,78757,2013,12
197.36842105263,78757,2014,1
196.76923076923,78757,2014,2
197.36842105263,78757,2014,3
218.77298178578,78757,2014,4
215.14900662252,78757,2014,5
229.99581064097,78757,2014,6
228.55353788353,78757,2014,7
241.89813284864,78757,2014,8
240.15110631409,78757,2014,9
233.72370643329,78757,2014,10
230.53062071376,78757,2014,11
241.69657668296,78757,2014,12
247.90069368383,78757,2015,1
247.90069368383,78757,2015,2
246.62300431343,78757,2015,3
246.46075127572,78757,2015,4
247.26854514089,78757,2015,5
250.55803571429,78757,2015,6
251.7627308338,78757,2015,7
255.6905370844,78757,2015,8
257.77955710586,78757,2015,9
259.16193181818,78757,2015,10
249.18524044985,78757,2015,11
256.25179474457,78757,2015,12
265.08930913209,78757,2016,1
266.61493287743,78757,2016,2
256.55526992288,78757,2016,3
267.27861771058,78757,2016,4
273.30693831705,78757,2016,5
281.87096868823,78757,2016,6
280.88201788893,78757,2016,7
288.51004257682,78757,2016,8
293.03448275862,78757,2016,9
288.39187187029,78757,2016,10
288.57157191691,78757,2016,11
287.83902012249,78757,2016,12
280.06573161415,78757,2017,1
282.70633066054,78757,2017,2
289.70460424211,78757,2017,3
298.78005863999,78757,2017,4
300.92228977613,78757,2017,5
291.85821164594,78757,2017,6
295.08196721311,78757,2017,7
295.37859994116,78757,2017,8
293.91483767149,78757,2017,9
288.53950523762,78757,2017,10
290.37952338923,78757,2017,11
288.66290679802,78757,2017,12
288.61855670103,78757,2018,1
292.76162498703,78757,2018,2
302.77633775136,78757,2018,3
294.33662989941,78757,2018,4
98.211091234347,78758,2010,1
100.36473776012,78758,2010,2
101.5111695138,78758,2010,3
100.69767441861,78758,2010,4
99.486521181001,78758,2010,5
98.608151017458,78758,2010,6
97.515472700393,78758,2010,7
97.610859024106,78758,2010,8
99.693251533742,78758,2010,9
99.152453449328,78758,2010,10
99.499374217772,78758,2010,11
99.374217772215,78758,2010,12
99.309153713299,78758,2011,1
100.18414762211,78758,2011,2
99.229955014554,78758,2011,3
98.735135135135,78758,2011,4
98.709343883357,78758,2011,5
98.318901222179,78758,2011,6
98.954463926643,78758,2011,7
98.240185802884,78758,2011,8
91.92607003891,78758,2011,9
91.426657736102,78758,2011,10
90.592334494773,78758,2011,11
90.536462996,78758,2011,12
91.426657736102,78758,2012,1
88.953601185936,78758,2012,2
87.123572170301,78758,2012,3
86.14222468509,78758,2012,4
87.990520282187,78758,2012,5
91.196498054475,78758,2012,6
93.0,78758,2012,7
93.796358732299,78758,2012,8
95.555555555556,78758,2012,9
98.557692307692,78758,2012,10
106.87342833194,78758,2012,11
107.74509803922,78758,2012,12
105.26315789474,78758,2013,1
104.96671786994,78758,2013,2
106.07243107712,78758,2013,3
109.45189330181,78758,2013,4
108.13953488372,78758,2013,5
111.20885510866,78758,2013,6
110.74168797954,78758,2013,7
107.03148497525,78758,2013,8
106.66912306559,78758,2013,9
107.68748520589,78758,2013,10
109.41828254848,78758,2013,11
113.58040127944,78758,2013,12
120.24062278839,78758,2014,1
120.24062278839,78758,2014,2
118.26347305389,78758,2014,3
121.96215139442,78758,2014,4
121.91857569721,78758,2014,5
117.41617158768,78758,2014,6
118.26347305389,78758,2014,7
122.40356083086,78758,2014,8
118.39207048458,78758,2014,9
122.74549098196,78758,2014,10
126.86409307245,78758,2014,11
121.45850796312,78758,2014,12
127.69789101379,78758,2015,1
127.34147760326,78758,2015,2
125.59625212947,78758,2015,3
130.97568032919,78758,2015,4
135.48279717283,78758,2015,5
135.61751787913,78758,2015,6
135.73000733676,78758,2015,7
137.89046653144,78758,2015,8
135.27764815679,78758,2015,9
143.72091636317,78758,2015,10
139.54225352113,78758,2015,11
139.4422310757,78758,2015,12
140.69028156222,78758,2016,1
136.21620549668,78758,2016,2
140.70442221823,78758,2016,3
140.71856287425,78758,2016,4
141.36810695714,78758,2016,5
149.29742388759,78758,2016,6
148.03066349458,78758,2016,7
152.28121827411,78758,2016,8
155.00255062435,78758,2016,9
156.30238166304,78758,2016,10
156.30238166304,78758,2016,11
151.5514809591,78758,2016,12
152.04692692023,78758,2017,1
157.01570680628,78758,2017,2
163.81429221666,78758,2017,3
162.08453016003,78758,2017,4
165.72123176661,78758,2017,5
167.9462571977,78758,2017,6
175.04005907048,78758,2017,7
175.04005907048,78758,2017,8
179.52780381517,78758,2017,9
178.03441360303,78758,2017,10
179.83490566038,78758,2017,11
169.55128205128,78758,2017,12
179.77577333035,78758,2018,1
179.26356589147,78758,2018,2
177.05064993277,78758,2018,3
187.24357676446,78758,2018,4
151.30618519249,78759,2010,1
148.73061090562,78759,2010,2
150.87674697539,78759,2010,3
150.32017311429,78759,2010,4
152.27637548775,78759,2010,5
149.93123477753,78759,2010,6
148.33187006146,78759,2010,7
150.84490042245,78759,2010,8
138.42966374884,78759,2010,9
135.9271044258,78759,2010,10
134.12297312188,78759,2010,11
131.91181785327,78759,2010,12
142.19694276573,78759,2011,1
142.39258714373,78759,2011,2
144.1964641998,78759,2011,3
143.68967802365,78759,2011,4
145.91938212054,78759,2011,5
145.94941898967,78759,2011,6
145.81886422977,78759,2011,7
145.09990485252,78759,2011,8
145.25828575959,78759,2011,9
145.88772845953,78759,2011,10
146.78879310345,78759,2011,11
146.66666666667,78759,2011,12
143.88531304857,78759,2012,1
143.2664756447,78759,2012,2
148.0014803849,78759,2012,3
151.31946990862,78759,2012,4
153.2771176696,78759,2012,5
153.00230946882,78759,2012,6
151.63472378805,78759,2012,7
150.92690677966,78759,2012,8
150.1029054895,78759,2012,9
148.22112091893,78759,2012,10
152.11014586015,78759,2012,11
155.36802511679,78759,2012,12
161.78929765886,78759,2013,1
163.29061595701,78759,2013,2
163.07890597053,78759,2013,3
167.49038989566,78759,2013,4
172.50554323725,78759,2013,5
169.17042802384,78759,2013,6
170.15431164902,78759,2013,7
172.71853546911,78759,2013,8
174.96081504702,78759,2013,9
172.98353877944,78759,2013,10
174.43108702678,78759,2013,11
173.03149606299,78759,2013,12
172.98024620479,78759,2014,1
178.26825127334,78759,2014,2
188.34080717489,78759,2014,3
188.77911079746,78759,2014,4
187.34535171439,78759,2014,5
188.51952007708,78759,2014,6
187.70962332301,78759,2014,7
196.21671000068,78759,2014,8
192.61637239165,78759,2014,9
184.42361720141,78759,2014,10
183.70442129336,78759,2014,11
187.65331152903,78759,2014,12
192.11037488075,78759,2015,1
198.2579988015,78759,2015,2
197.30733519034,78759,2015,3
200.05634509876,78759,2015,4
200.51027465318,78759,2015,5
200.6196746708,78759,2015,6
204.34189859253,78759,2015,7
205.75765133431,78759,2015,8
213.00236406619,78759,2015,9
200.9952271046,78759,2015,10
205.69659684767,78759,2015,11
207.82721662878,78759,2015,12
203.48837209302,78759,2016,1
205.21712534265,78759,2016,2
207.72038180797,78759,2016,3
208.33333333333,78759,2016,4
210.56081011617,78759,2016,5
220.036877689,78759,2016,6
221.71492139528,78759,2016,7
221.16460321635,78759,2016,8
211.32075471698,78759,2016,9
213.82516348944,78759,2016,10
213.36515513126,78759,2016,11
214.20914665271,78759,2016,12
211.44015792275,78759,2017,1
219.31748933577,78759,2017,2
221.30532633158,78759,2017,3
220.80891316579,78759,2017,4
221.01492095855,78759,2017,5
217.72726318181,78759,2017,6
219.23558897243,78759,2017,7
222.78394399698,78759,2017,8
222.16496451754,78759,2017,9
223.08917621573,78759,2017,10
222.82765737874,78759,2017,11
221.89039322811,78759,2017,12
218.07980049875,78759,2018,1
218.1541492866,78759,2018,2
224.25205113684,78759,2018,3
226.35633442862,78759,2018,4
