Sales,Zip Code,Year,Month
47.0,78748,2013,11
47.0,78748,2013,12
13.0,78748,2014,1
22.0,78748,2014,2
39.0,78748,2014,3
33.0,78748,2014,4
39.0,78748,2014,5
37.0,78748,2014,6
35.0,78748,2014,7
27.0,78748,2014,8
32.0,78748,2014,9
25.0,78748,2014,10
24.0,78748,2014,11
33.0,78748,2014,12
28.0,78748,2015,1
26.0,78748,2015,2
20.0,78748,2015,3
39.0,78748,2015,4
27.0,78748,2015,5
45.0,78748,2015,6
78.0,78748,2015,7
84.0,78748,2015,8
97.0,78748,2015,9
54.0,78748,2015,10
43.0,78748,2015,11
80.0,78748,2015,12
34.0,78748,2016,1
44.0,78748,2016,2
77.0,78748,2016,3
66.0,78748,2016,4
70.0,78748,2016,5
8.0,78748,2016,6
73.0,78749,2008,6
60.0,78749,2008,7
64.0,78749,2008,8
39.0,78749,2008,9
50.0,78749,2008,10
19.0,78749,2008,11
20.0,78749,2008,12
20.0,78749,2009,1
18.0,78749,2009,2
26.0,78749,2009,3
40.0,78749,2009,4
50.0,78749,2009,5
53.0,78749,2009,6
47.0,78749,2009,7
48.0,78749,2009,8
53.0,78749,2009,9
44.0,78749,2009,10
35.0,78749,2009,11
26.0,78749,2009,12
14.0,78749,2010,1
24.0,78749,2010,2
48.0,78749,2010,3
55.0,78749,2010,4
54.0,78749,2010,5
59.0,78749,2010,6
40.0,78749,2010,7
26.0,78749,2010,8
21.0,78749,2010,9
18.0,78749,2010,10
22.0,78749,2010,11
36.0,78749,2010,12
24.0,78749,2011,1
15.0,78749,2011,2
31.0,78749,2011,3
40.0,78749,2011,4
57.0,78749,2011,5
36.0,78749,2011,6
32.0,78749,2011,7
50.0,78749,2011,8
24.0,78749,2011,9
30.0,78749,2011,10
32.0,78749,2011,11
36.0,78749,2011,12
17.0,78749,2012,1
16.0,78749,2012,2
47.0,78749,2012,3
55.0,78749,2012,4
55.0,78749,2012,5
66.0,78749,2012,6
41.0,78749,2012,7
52.0,78749,2012,8
41.0,78749,2012,9
55.0,78749,2012,10
36.0,78749,2012,11
18.0,78749,2012,12
13.0,78749,2013,1
18.0,78749,2013,2
14.0,78749,2013,3
17.0,78749,2013,4
20.0,78749,2013,5
17.0,78749,2013,6
20.0,78749,2013,7
20.0,78749,2013,8
16.0,78749,2013,9
5.0,78749,2013,10
9.0,78749,2013,11
7.0,78749,2013,12
7.0,78749,2014,1
7.0,78749,2014,2
9.0,78749,2014,3
7.0,78749,2014,4
15.0,78749,2014,5
13.0,78749,2014,6
6.0,78749,2014,7
15.0,78749,2014,8
4.0,78749,2014,9
11.0,78749,2014,10
6.0,78749,2014,11
12.0,78749,2014,12
8.0,78749,2015,1
3.0,78749,2015,2
9.0,78749,2015,3
16.0,78749,2015,4
9.0,78749,2015,5
29.0,78749,2015,6
42.0,78749,2015,7
46.0,78749,2015,8
44.0,78749,2015,9
39.0,78749,2015,10
25.0,78749,2015,11
44.0,78749,2015,12
13.0,78749,2016,1
28.0,78749,2016,2
32.0,78749,2016,3
41.0,78749,2016,4
48.0,78749,2016,5
7.0,78749,2016,6
40.0,78750,2008,6
31.0,78750,2008,7
32.0,78750,2008,8
23.0,78750,2008,9
21.0,78750,2008,10
23.0,78750,2008,11
17.0,78750,2008,12
12.0,78750,2009,1
15.0,78750,2009,2
20.0,78750,2009,3
23.0,78750,2009,4
31.0,78750,2009,5
38.0,78750,2009,6
45.0,78750,2009,7
30.0,78750,2009,8
34.0,78750,2009,9
33.0,78750,2009,10
32.0,78750,2009,11
20.0,78750,2009,12
22.0,78750,2010,1
27.0,78750,2010,2
45.0,78750,2010,3
40.0,78750,2010,4
37.0,78750,2010,5
46.0,78750,2010,6
29.0,78750,2010,7
24.0,78750,2010,8
24.0,78750,2010,9
32.0,78750,2010,10
16.0,78750,2010,11
21.0,78750,2010,12
15.0,78750,2011,1
10.0,78750,2011,2
24.0,78750,2011,3
26.0,78750,2011,4
31.0,78750,2011,5
29.0,78750,2011,6
29.0,78750,2011,7
57.0,78750,2011,8
22.0,78750,2011,9
30.0,78750,2011,10
18.0,78750,2011,11
28.0,78750,2011,12
15.0,78750,2012,1
18.0,78750,2012,2
26.0,78750,2012,3
30.0,78750,2012,4
54.0,78750,2012,5
49.0,78750,2012,6
41.0,78750,2012,7
28.0,78750,2012,8
23.0,78750,2012,9
34.0,78750,2012,10
28.0,78750,2012,11
21.0,78750,2012,12
29.0,78750,2013,1
14.0,78750,2013,2
16.0,78750,2013,3
19.0,78750,2013,4
30.0,78750,2013,5
28.0,78750,2013,6
24.0,78750,2013,7
25.0,78750,2013,8
17.0,78750,2013,9
14.0,78750,2013,10
17.0,78750,2013,11
20.0,78750,2013,12
17.0,78750,2014,1
15.0,78750,2014,2
19.0,78750,2014,3
16.0,78750,2014,4
30.0,78750,2014,5
22.0,78750,2014,6
17.0,78750,2014,7
20.0,78750,2014,8
16.0,78750,2014,9
23.0,78750,2014,10
13.0,78750,2014,11
19.0,78750,2014,12
15.0,78750,2015,1
22.0,78750,2015,2
17.0,78750,2015,3
28.0,78750,2015,4
25.0,78750,2015,5
27.0,78750,2015,6
40.0,78750,2015,7
37.0,78750,2015,8
26.0,78750,2015,9
32.0,78750,2015,10
26.0,78750,2015,11
23.0,78750,2015,12
20.0,78750,2016,1
15.0,78750,2016,2
26.0,78750,2016,3
25.0,78750,2016,4
37.0,78750,2016,5
13.0,78750,2016,6
19.0,78751,2008,6
19.0,78751,2008,7
18.0,78751,2008,8
10.0,78751,2008,9
8.0,78751,2008,10
5.0,78751,2008,11
10.0,78751,2008,12
12.0,78751,2009,1
7.0,78751,2009,2
7.0,78751,2009,3
9.0,78751,2009,4
12.0,78751,2009,5
14.0,78751,2009,6
14.0,78751,2009,7
7.0,78751,2009,8
15.0,78751,2009,9
9.0,78751,2009,10
17.0,78751,2009,11
11.0,78751,2009,12
4.0,78751,2010,1
8.0,78751,2010,2
11.0,78751,2010,3
7.0,78751,2010,4
13.0,78751,2010,5
12.0,78751,2010,6
8.0,78751,2010,7
13.0,78751,2010,8
9.0,78751,2010,9
2.0,78751,2010,10
3.0,78751,2010,11
14.0,78751,2010,12
6.0,78751,2011,1
7.0,78751,2011,2
11.0,78751,2011,3
7.0,78751,2011,4
9.0,78751,2011,5
17.0,78751,2011,6
14.0,78751,2011,7
12.0,78751,2011,8
11.0,78751,2011,9
9.0,78751,2011,10
6.0,78751,2011,11
17.0,78751,2011,12
4.0,78751,2012,1
6.0,78751,2012,2
6.0,78751,2012,3
11.0,78751,2012,4
23.0,78751,2012,5
22.0,78751,2012,6
15.0,78751,2012,7
20.0,78751,2012,8
10.0,78751,2012,9
13.0,78751,2012,10
8.0,78751,2012,11
7.0,78751,2012,12
3.0,78751,2013,1
7.0,78751,2013,2
6.0,78751,2013,3
9.0,78751,2013,4
10.0,78751,2013,5
6.0,78751,2013,6
6.0,78751,2013,7
8.0,78751,2013,8
2.0,78751,2013,9
3.0,78751,2013,10
6.0,78751,2013,11
3.0,78751,2013,12
1.0,78751,2014,1
5.0,78751,2014,2
5.0,78751,2014,3
9.0,78751,2014,4
8.0,78751,2014,5
5.0,78751,2014,6
5.0,78751,2014,7
7.0,78751,2014,8
4.0,78751,2014,9
4.0,78751,2014,10
4.0,78751,2014,11
4.0,78751,2014,12
4.0,78751,2015,1
6.0,78751,2015,2
2.0,78751,2015,3
7.0,78751,2015,4
8.0,78751,2015,5
6.0,78751,2015,6
8.0,78751,2015,7
10.0,78751,2015,8
17.0,78751,2015,9
8.0,78751,2015,10
9.0,78751,2015,11
12.0,78751,2015,12
5.0,78751,2016,1
10.0,78751,2016,2
10.0,78751,2016,3
15.0,78751,2016,4
18.0,78751,2016,5
1.0,78751,2016,6
3.0,78752,2008,6
6.0,78752,2008,7
6.0,78752,2008,8
5.0,78752,2008,9
6.0,78752,2008,10
1.0,78752,2008,11
3.0,78752,2008,12
3.0,78752,2009,1
6.0,78752,2009,2
2.0,78752,2009,3
6.0,78752,2009,4
8.0,78752,2009,5
7.0,78752,2009,6
3.0,78752,2009,7
6.0,78752,2009,8
9.0,78752,2009,9
4.0,78752,2009,10
6.0,78752,2009,11
9.0,78752,2009,12
5.0,78752,2010,1
8.0,78752,2010,2
4.0,78752,2010,3
12.0,78752,2010,4
9.0,78752,2010,5
9.0,78752,2010,6
1.0,78752,2010,7
2.0,78752,2010,8
8.0,78752,2010,9
3.0,78752,2010,10
4.0,78752,2010,11
2.0,78752,2010,12
3.0,78752,2011,1
2.0,78752,2011,2
4.0,78752,2011,3
8.0,78752,2011,4
9.0,78752,2011,5
9.0,78752,2011,6
9.0,78752,2011,7
2.0,78752,2011,8
4.0,78752,2011,9
1.0,78752,2011,10
3.0,78752,2011,11
3.0,78752,2011,12
4.0,78752,2012,1
2.0,78752,2012,2
13.0,78752,2012,3
4.0,78752,2012,4
10.0,78752,2012,5
5.0,78752,2012,6
8.0,78752,2012,7
8.0,78752,2012,8
5.0,78752,2012,9
5.0,78752,2012,10
7.0,78752,2012,11
6.0,78752,2012,12
2.0,78752,2013,1
3.0,78752,2013,2
3.0,78752,2013,3
3.0,78752,2013,4
8.0,78752,2013,5
4.0,78752,2013,6
5.0,78752,2013,7
3.0,78752,2013,8
4.0,78752,2013,9
5.0,78752,2013,10
1.0,78752,2013,11
6.0,78752,2013,12
2.0,78752,2014,1
3.0,78752,2014,3
3.0,78752,2014,4
1.0,78752,2014,5
3.0,78752,2014,6
6.0,78752,2014,7
8.0,78752,2014,8
4.0,78752,2014,9
4.0,78752,2014,10
1.0,78752,2014,11
3.0,78752,2014,12
1.0,78752,2015,1
2.0,78752,2015,2
4.0,78752,2015,3
6.0,78752,2015,4
5.0,78752,2015,5
5.0,78752,2015,6
8.0,78752,2015,7
7.0,78752,2015,8
8.0,78752,2015,9
8.0,78752,2015,10
6.0,78752,2015,11
6.0,78752,2015,12
8.0,78752,2016,1
8.0,78752,2016,2
7.0,78752,2016,3
4.0,78752,2016,4
10.0,78752,2016,5
33.0,78753,2008,6
36.0,78753,2008,7
30.0,78753,2008,8
27.0,78753,2008,9
23.0,78753,2008,10
19.0,78753,2008,11
19.0,78753,2008,12
4.0,78753,2009,1
9.0,78753,2009,2
23.0,78753,2009,3
24.0,78753,2009,4
20.0,78753,2009,5
20.0,78753,2009,6
28.0,78753,2009,7
29.0,78753,2009,8
18.0,78753,2009,9
21.0,78753,2009,10
20.0,78753,2009,11
14.0,78753,2009,12
8.0,78753,2010,1
10.0,78753,2010,2
31.0,78753,2010,3
23.0,78753,2010,4
28.0,78753,2010,5
28.0,78753,2010,6
16.0,78753,2010,7
14.0,78753,2010,8
10.0,78753,2010,9
11.0,78753,2010,10
16.0,78753,2010,11
14.0,78753,2010,12
9.0,78753,2011,1
12.0,78753,2011,2
16.0,78753,2011,3
9.0,78753,2011,4
17.0,78753,2011,5
18.0,78753,2011,6
18.0,78753,2011,7
22.0,78753,2011,8
14.0,78753,2011,9
16.0,78753,2011,10
12.0,78753,2011,11
13.0,78753,2011,12
20.0,78753,2012,1
12.0,78753,2012,2
8.0,78753,2012,3
15.0,78753,2012,4
29.0,78753,2012,5
20.0,78753,2012,6
27.0,78753,2012,7
26.0,78753,2012,8
26.0,78753,2012,9
22.0,78753,2012,10
17.0,78753,2012,11
12.0,78753,2012,12
17.0,78753,2013,1
14.0,78753,2013,2
15.0,78753,2013,3
18.0,78753,2013,4
10.0,78753,2013,5
5.0,78753,2013,6
12.0,78753,2013,7
15.0,78753,2013,8
10.0,78753,2013,9
11.0,78753,2013,10
8.0,78753,2013,11
12.0,78753,2013,12
4.0,78753,2014,1
6.0,78753,2014,2
11.0,78753,2014,3
5.0,78753,2014,4
8.0,78753,2014,5
15.0,78753,2014,6
14.0,78753,2014,7
11.0,78753,2014,8
8.0,78753,2014,9
6.0,78753,2014,10
9.0,78753,2014,11
17.0,78753,2014,12
9.0,78753,2015,1
8.0,78753,2015,2
10.0,78753,2015,3
18.0,78753,2015,4
9.0,78753,2015,5
11.0,78753,2015,6
40.0,78753,2015,7
24.0,78753,2015,8
25.0,78753,2015,9
24.0,78753,2015,10
17.0,78753,2015,11
23.0,78753,2015,12
13.0,78753,2016,1
31.0,78753,2016,2
20.0,78753,2016,3
21.0,78753,2016,4
20.0,78753,2016,5
7.0,78753,2016,6
33.0,78754,2008,6
30.0,78754,2008,7
39.0,78754,2008,8
31.0,78754,2008,9
28.0,78754,2008,10
8.0,78754,2008,11
30.0,78754,2008,12
6.0,78754,2009,1
22.0,78754,2009,2
22.0,78754,2009,3
15.0,78754,2009,4
17.0,78754,2009,5
22.0,78754,2009,6
34.0,78754,2009,7
20.0,78754,2009,8
19.0,78754,2009,9
23.0,78754,2009,10
22.0,78754,2009,11
22.0,78754,2009,12
24.0,78754,2010,1
16.0,78754,2010,2
28.0,78754,2010,3
37.0,78754,2010,4
30.0,78754,2010,5
18.0,78754,2010,6
20.0,78754,2010,7
111.0,78754,2010,8
10.0,78754,2010,9
68.0,78754,2010,10
11.0,78754,2010,11
14.0,78754,2010,12
7.0,78754,2011,1
16.0,78754,2011,2
16.0,78754,2011,3
16.0,78754,2011,4
18.0,78754,2011,5
22.0,78754,2011,6
19.0,78754,2011,7
17.0,78754,2011,8
36.0,78754,2011,9
14.0,78754,2011,10
22.0,78754,2011,11
24.0,78754,2011,12
22.0,78754,2012,1
7.0,78754,2012,2
22.0,78754,2012,3
18.0,78754,2012,4
23.0,78754,2012,5
26.0,78754,2012,6
19.0,78754,2012,7
29.0,78754,2012,8
21.0,78754,2012,9
19.0,78754,2012,10
21.0,78754,2012,11
21.0,78754,2012,12
12.0,78754,2013,1
20.0,78754,2013,2
18.0,78754,2013,3
16.0,78754,2013,4
29.0,78754,2013,5
16.0,78754,2013,6
23.0,78754,2013,7
16.0,78754,2013,8
17.0,78754,2013,9
21.0,78754,2013,10
19.0,78754,2013,11
24.0,78754,2013,12
10.0,78754,2014,1
23.0,78754,2014,2
25.0,78754,2014,3
19.0,78754,2014,4
22.0,78754,2014,5
29.0,78754,2014,6
29.0,78754,2014,7
23.0,78754,2014,8
24.0,78754,2014,9
24.0,78754,2014,10
23.0,78754,2014,11
29.0,78754,2014,12
17.0,78754,2015,1
25.0,78754,2015,2
15.0,78754,2015,3
22.0,78754,2015,4
7.0,78754,2015,5
12.0,78754,2015,6
21.0,78754,2015,7
14.0,78754,2015,8
25.0,78754,2015,9
15.0,78754,2015,10
16.0,78754,2015,11
25.0,78754,2015,12
9.0,78754,2016,1
16.0,78754,2016,2
19.0,78754,2016,3
21.0,78754,2016,4
27.0,78754,2016,5
2.0,78754,2016,6
15.0,78756,2008,6
16.0,78756,2008,7
12.0,78756,2008,8
10.0,78756,2008,9
8.0,78756,2008,10
5.0,78756,2008,11
11.0,78756,2008,12
12.0,78756,2009,1
4.0,78756,2009,2
9.0,78756,2009,3
7.0,78756,2009,4
10.0,78756,2009,5
9.0,78756,2009,6
16.0,78756,2009,7
3.0,78756,2009,8
15.0,78756,2009,9
4.0,78756,2009,10
5.0,78756,2009,11
8.0,78756,2009,12
1.0,78756,2010,1
6.0,78756,2010,2
7.0,78756,2010,3
10.0,78756,2010,4
8.0,78756,2010,5
13.0,78756,2010,6
4.0,78756,2010,7
9.0,78756,2010,8
6.0,78756,2010,9
4.0,78756,2010,10
8.0,78756,2010,11
6.0,78756,2010,12
5.0,78756,2011,1
4.0,78756,2011,2
9.0,78756,2011,3
9.0,78756,2011,4
9.0,78756,2011,5
10.0,78756,2011,6
7.0,78756,2011,7
8.0,78756,2011,8
7.0,78756,2011,9
6.0,78756,2011,10
7.0,78756,2011,11
12.0,78756,2011,12
7.0,78756,2012,1
6.0,78756,2012,2
14.0,78756,2012,3
13.0,78756,2012,4
10.0,78756,2012,5
12.0,78756,2012,6
17.0,78756,2012,7
11.0,78756,2012,8
8.0,78756,2012,9
4.0,78756,2012,10
4.0,78756,2012,11
3.0,78756,2012,12
7.0,78756,2013,1
5.0,78756,2013,2
2.0,78756,2013,3
8.0,78756,2013,4
4.0,78756,2013,5
4.0,78756,2013,6
4.0,78756,2013,7
5.0,78756,2013,8
7.0,78756,2013,9
8.0,78756,2013,10
2.0,78756,2013,11
3.0,78756,2013,12
2.0,78756,2014,1
2.0,78756,2014,2
3.0,78756,2014,3
2.0,78756,2014,4
5.0,78756,2014,5
1.0,78756,2014,6
5.0,78756,2014,7
3.0,78756,2014,8
2.0,78756,2014,9
6.0,78756,2014,10
2.0,78756,2014,11
1.0,78756,2014,12
2.0,78756,2015,1
4.0,78756,2015,2
2.0,78756,2015,3
5.0,78756,2015,4
3.0,78756,2015,5
7.0,78756,2015,6
15.0,78756,2015,7
9.0,78756,2015,8
14.0,78756,2015,9
13.0,78756,2015,10
1.0,78756,2015,11
9.0,78756,2015,12
9.0,78756,2016,1
6.0,78756,2016,2
7.0,78756,2016,3
8.0,78756,2016,4
19.0,78756,2016,5
1.0,78756,2016,6
40.0,78757,2008,6
32.0,78757,2008,7
34.0,78757,2008,8
25.0,78757,2008,9
23.0,78757,2008,10
10.0,78757,2008,11
16.0,78757,2008,12
6.0,78757,2009,1
13.0,78757,2009,2
26.0,78757,2009,3
16.0,78757,2009,4
35.0,78757,2009,5
21.0,78757,2009,6
34.0,78757,2009,7
32.0,78757,2009,8
29.0,78757,2009,9
23.0,78757,2009,10
43.0,78757,2009,11
16.0,78757,2009,12
13.0,78757,2010,1
10.0,78757,2010,2
20.0,78757,2010,3
34.0,78757,2010,4
24.0,78757,2010,5
21.0,78757,2010,6
17.0,78757,2010,7
24.0,78757,2010,8
15.0,78757,2010,9
18.0,78757,2010,10
17.0,78757,2010,11
16.0,78757,2010,12
18.0,78757,2011,1
10.0,78757,2011,2
30.0,78757,2011,3
29.0,78757,2011,4
23.0,78757,2011,5
32.0,78757,2011,6
19.0,78757,2011,7
26.0,78757,2011,8
25.0,78757,2011,9
13.0,78757,2011,10
17.0,78757,2011,11
24.0,78757,2011,12
10.0,78757,2012,1
18.0,78757,2012,2
27.0,78757,2012,3
36.0,78757,2012,4
38.0,78757,2012,5
38.0,78757,2012,6
49.0,78757,2012,7
43.0,78757,2012,8
23.0,78757,2012,9
30.0,78757,2012,10
23.0,78757,2012,11
19.0,78757,2012,12
8.0,78757,2013,1
11.0,78757,2013,2
17.0,78757,2013,3
16.0,78757,2013,4
21.0,78757,2013,5
16.0,78757,2013,6
9.0,78757,2013,7
17.0,78757,2013,8
8.0,78757,2013,9
9.0,78757,2013,10
15.0,78757,2013,11
13.0,78757,2013,12
12.0,78757,2014,1
12.0,78757,2014,2
19.0,78757,2014,3
14.0,78757,2014,4
28.0,78757,2014,5
27.0,78757,2014,6
10.0,78757,2014,7
21.0,78757,2014,8
9.0,78757,2014,9
9.0,78757,2014,10
9.0,78757,2014,11
15.0,78757,2014,12
6.0,78757,2015,1
16.0,78757,2015,2
17.0,78757,2015,3
11.0,78757,2015,4
10.0,78757,2015,5
18.0,78757,2015,6
48.0,78757,2015,7
25.0,78757,2015,8
44.0,78757,2015,9
28.0,78757,2015,10
17.0,78757,2015,11
27.0,78757,2015,12
16.0,78757,2016,1
19.0,78757,2016,2
30.0,78757,2016,3
24.0,78757,2016,4
37.0,78757,2016,5
2.0,78757,2016,6
24.0,78758,2008,6
30.0,78758,2008,7
40.0,78758,2008,8
26.0,78758,2008,9
26.0,78758,2008,10
14.0,78758,2008,11
36.0,78758,2008,12
21.0,78758,2009,1
19.0,78758,2009,2
23.0,78758,2009,3
35.0,78758,2009,4
30.0,78758,2009,5
28.0,78758,2009,6
39.0,78758,2009,7
28.0,78758,2009,8
36.0,78758,2009,9
27.0,78758,2009,10
32.0,78758,2009,11
23.0,78758,2009,12
12.0,78758,2010,1
8.0,78758,2010,2
26.0,78758,2010,3
36.0,78758,2010,4
30.0,78758,2010,5
38.0,78758,2010,6
28.0,78758,2010,7
20.0,78758,2010,8
12.0,78758,2010,9
17.0,78758,2010,10
13.0,78758,2010,11
14.0,78758,2010,12
13.0,78758,2011,1
14.0,78758,2011,2
20.0,78758,2011,3
15.0,78758,2011,4
14.0,78758,2011,5
19.0,78758,2011,6
17.0,78758,2011,7
18.0,78758,2011,8
26.0,78758,2011,9
43.0,78758,2011,10
64.0,78758,2011,11
19.0,78758,2011,12
10.0,78758,2012,1
24.0,78758,2012,2
19.0,78758,2012,3
25.0,78758,2012,4
25.0,78758,2012,5
25.0,78758,2012,6
32.0,78758,2012,7
26.0,78758,2012,8
20.0,78758,2012,9
24.0,78758,2012,10
21.0,78758,2012,11
14.0,78758,2012,12
11.0,78758,2013,1
9.0,78758,2013,2
10.0,78758,2013,3
16.0,78758,2013,4
16.0,78758,2013,5
7.0,78758,2013,6
13.0,78758,2013,7
15.0,78758,2013,8
11.0,78758,2013,9
10.0,78758,2013,10
4.0,78758,2013,11
5.0,78758,2013,12
3.0,78758,2014,1
5.0,78758,2014,2
7.0,78758,2014,3
10.0,78758,2014,4
13.0,78758,2014,5
21.0,78758,2014,6
8.0,78758,2014,7
8.0,78758,2014,8
11.0,78758,2014,9
5.0,78758,2014,10
7.0,78758,2014,11
6.0,78758,2014,12
3.0,78758,2015,1
2.0,78758,2015,2
6.0,78758,2015,3
9.0,78758,2015,4
6.0,78758,2015,5
11.0,78758,2015,6
25.0,78758,2015,7
21.0,78758,2015,8
31.0,78758,2015,9
25.0,78758,2015,10
20.0,78758,2015,11
32.0,78758,2015,12
16.0,78758,2016,1
7.0,78758,2016,2
33.0,78758,2016,3
27.0,78758,2016,4
34.0,78758,2016,5
4.0,78758,2016,6
52.0,78759,2008,6
48.0,78759,2008,7
36.0,78759,2008,8
23.0,78759,2008,9
31.0,78759,2008,10
20.0,78759,2008,11
24.0,78759,2008,12
10.0,78759,2009,1
22.0,78759,2009,2
30.0,78759,2009,3
28.0,78759,2009,4
34.0,78759,2009,5
37.0,78759,2009,6
31.0,78759,2009,7
33.0,78759,2009,8
24.0,78759,2009,9
37.0,78759,2009,10
26.0,78759,2009,11
27.0,78759,2009,12
8.0,78759,2010,1
18.0,78759,2010,2
32.0,78759,2010,3
30.0,78759,2010,4
35.0,78759,2010,5
39.0,78759,2010,6
29.0,78759,2010,7
22.0,78759,2010,8
20.0,78759,2010,9
22.0,78759,2010,10
30.0,78759,2010,11
20.0,78759,2010,12
14.0,78759,2011,1
17.0,78759,2011,2
29.0,78759,2011,3
25.0,78759,2011,4
39.0,78759,2011,5
51.0,78759,2011,6
46.0,78759,2011,7
39.0,78759,2011,8
21.0,78759,2011,9
33.0,78759,2011,10
15.0,78759,2011,11
32.0,78759,2011,12
25.0,78759,2012,1
23.0,78759,2012,2
24.0,78759,2012,3
32.0,78759,2012,4
50.0,78759,2012,5
59.0,78759,2012,6
49.0,78759,2012,7
44.0,78759,2012,8
26.0,78759,2012,9
30.0,78759,2012,10
25.0,78759,2012,11
17.0,78759,2012,12
9.0,78759,2013,1
10.0,78759,2013,2
20.0,78759,2013,3
14.0,78759,2013,4
24.0,78759,2013,5
17.0,78759,2013,6
22.0,78759,2013,7
21.0,78759,2013,8
7.0,78759,2013,9
7.0,78759,2013,10
5.0,78759,2013,11
10.0,78759,2013,12
4.0,78759,2014,1
7.0,78759,2014,2
7.0,78759,2014,3
9.0,78759,2014,4
15.0,78759,2014,5
12.0,78759,2014,6
14.0,78759,2014,7
12.0,78759,2014,8
9.0,78759,2014,9
7.0,78759,2014,10
5.0,78759,2014,11
6.0,78759,2014,12
3.0,78759,2015,1
11.0,78759,2015,2
9.0,78759,2015,3
18.0,78759,2015,4
13.0,78759,2015,5
18.0,78759,2015,6
51.0,78759,2015,7
39.0,78759,2015,8
25.0,78759,2015,9
26.0,78759,2015,10
20.0,78759,2015,11
36.0,78759,2015,12
23.0,78759,2016,1
17.0,78759,2016,2
39.0,78759,2016,3
42.0,78759,2016,4
38.0,78759,2016,5
2.0,78759,2016,6
